Country Name,Country Code,Indicator Name,2015,2016,2017,2018,2019,2020,Currency Unit
Malta,MLT,Getting electricity: Cost to get electricity (% of income per capita) - Score,96.31583,96.4423,96.69639,97.25365,97.36073,96.61947,Euro
Malta,MLT,Getting electricity: Financial deterrents aimed at limiting outages (0-1) (DB16-20 methodology),0.0,0.0,0.0,0.0,0.0,0.0,Euro
Malta,MLT,Getting electricity: Mechanisms for monitoring outages (0-1) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Malta,MLT,Getting electricity: Mechanisms for restoring service (0-1) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Malta,MLT,Getting electricity: Minimum outage time (in minutes)  (DB16-20 methodology),0.0,0.0,0.0,0.0,0.0,0.0,Euro
Malta,MLT,Getting electricity: Price of electricity (US cents per kWh) (DB16-20 methodology),26.6,26.8,17.6,17.9,17.0,19.0,Euro
Malta,MLT,Getting electricity: Procedures (number),4.0,4.0,4.0,4.0,4.0,4.0,Euro
Malta,MLT,Getting electricity: Procedures (number) - Score,83.33333,83.33333,83.33333,83.33333,83.33333,83.33333,Euro
Malta,MLT,Getting electricity: Regulatory monitoring (0-1) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Malta,MLT,Getting electricity: Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology),6.0,5.0,6.0,6.0,5.0,6.0,Euro
Malta,MLT,Getting electricity: Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology) - Score,75.0,62.5,75.0,75.0,62.5,75.0,Euro
Malta,MLT,Getting electricity: System average interruption duration index (SAIDI) (DB16-20 methodology),3.52,4.55,2.87,2.03,7.43,0.77,Euro
Malta,MLT,Getting electricity: System average interruption frequency index (SAIFI) (DB16-20 methodology),3.9,3.45,2.12,1.89,3.42,1.83,Euro
Malta,MLT,Getting electricity: Time (days),105.0,105.0,105.0,105.0,105.0,105.0,Euro
Malta,MLT,Getting electricity: Time (days) - Score,62.17391,62.17391,62.17391,62.17391,62.17391,62.17391,Euro
Malta,MLT,Getting electricity: Total duration and frequency of outages per customer a year (0-3) (DB16-20 methodology),2.0,1.0,2.0,2.0,1.0,2.0,Euro
Malta,MLT,Other taxes (% of profits),0.5,0.5,0.5,0.5,0.5,0.5,Euro
Malta,MLT,Paying taxes: Labor tax and contributions (% of profits),10.7,10.7,10.9,11.1,11.1,11.1,Euro
Malta,MLT,Paying taxes: Payments (number per year),7.0,7.0,8.0,8.0,8.0,8.0,Euro
Malta,MLT,Paying taxes: Payments per year (number per year) - Score,93.33333,93.33333,91.66667,91.66667,91.66667,91.66667,Euro
Malta,MLT,Paying taxes: Profit tax (% of profits),30.2,30.2,32.4,32.3,32.3,32.3,Euro
Malta,MLT,Paying taxes: Time (hours per year),139.0,139.0,139.0,139.0,139.0,139.0,Euro
Malta,MLT,Paying taxes: Time (hours per year) - Score,86.08964,86.08964,86.08964,86.08964,86.08964,86.08964,Euro
Malta,MLT,Paying taxes: Total tax and contribution rate (% of profit),41.5,41.5,43.8,43.9,44.0,44.0,Euro
Malta,MLT,Paying taxes: Total tax and contribution rate (% of profit) - Score,78.14203,78.12234,74.64447,74.47175,74.4422,74.40235,Euro
Malta,MLT,Protecting minority investors (DB15-20 methodology) - Score,66.0,66.0,66.0,66.0,66.0,66.0,Euro
Malta,MLT,Protecting minority investors: Ease of shareholder suits index (0-10) (DB15-20 methodology),8.0,8.0,8.0,8.0,8.0,8.0,Euro
Malta,MLT,Protecting minority investors: Ease of shareholder suits index (0-10) (DB15-20 methodology) - Score,80.0,80.0,80.0,80.0,80.0,80.0,Euro
Malta,MLT,Protecting minority investors: Extent of corporate transparency index (0-7) (DB15-20 methodology),6.0,6.0,6.0,6.0,6.0,6.0,Euro
Malta,MLT,Protecting minority investors: Extent of corporate transparency index (0-7) (DB15-20 methodology) - Score,85.71429,85.71429,85.71429,85.71429,85.71429,85.71429,Euro
Malta,MLT,Protecting minority investors: Extent of director liability index (0-10),6.0,6.0,6.0,6.0,6.0,6.0,Euro
Malta,MLT,Protecting minority investors: Extent of director liability index (0-10) - Score,60.0,60.0,60.0,60.0,60.0,60.0,Euro
Malta,MLT,Protecting minority investors: Extent of disclosure index (0-10),3.0,3.0,3.0,3.0,3.0,3.0,Euro
Malta,MLT,Protecting minority investors: Extent of disclosure index (0-10) - Score,30.0,30.0,30.0,30.0,30.0,30.0,Euro
Malta,MLT,Protecting minority investors: Extent of ownership and control index (0-7) (DB15-20 methodology),4.0,4.0,4.0,4.0,4.0,4.0,Euro
Malta,MLT,Protecting minority investors: Extent of ownership and control index (0-7) (DB15-20 methodology) - Score,57.14286,57.14286,57.14286,57.14286,57.14286,57.14286,Euro
Malta,MLT,Protecting minority investors: Extent of shareholder rights index (0-6) (DB15-20 methodology),6.0,6.0,6.0,6.0,6.0,6.0,Euro
Malta,MLT,Protecting minority investors: Extent of shareholder rights index (0-6) (DB15-20 methodology) - Score,100.0,100.0,100.0,100.0,100.0,100.0,Euro
Malta,MLT,Protecting minority investors: Strength of minority investor protection index (0-50) (DB15-20 methodology),33.0,33.0,33.0,33.0,33.0,33.0,Euro
Malta,MLT,Registering property: Cost (% of property value),5.6,13.6,13.6,13.5,13.5,13.5,Euro
Malta,MLT,Registering property: Cost (% of property value) - Score,62.87855,9.47335,9.55632,9.7378,9.77192,9.81223,Euro
Malta,MLT,Registering property: Procedures (number),7.0,7.0,7.0,7.0,7.0,7.0,Euro
Malta,MLT,Registering property: Procedures (number) - Score,50.0,50.0,50.0,50.0,50.0,50.0,Euro
Malta,MLT,Registering property: Time (days),15.0,15.0,15.0,15.0,15.0,17.0,Euro
Malta,MLT,Registering property: Time (days) - Score,93.30144,93.30144,93.30144,93.30144,93.30144,92.3445,Euro
Malta,MLT,Reorganization proceedings index (0-3) (DB15-20 methodology),0.0,0.0,0.0,0.0,0.0,0.0,Euro
Malta,MLT,Resolving insolvency - Score,38.5,38.5,39.1,38.1,38.1,38.3,Euro
Malta,MLT,Resolving insolvency: Commencement of proceedings index (0-3) (DB15-20 methodology),2.5,2.5,2.5,2.5,2.5,2.5,Euro
Malta,MLT,Resolving insolvency: Cost (% of estate),10.0,10.0,10.0,10.0,10.0,10.0,Euro
Malta,MLT,Resolving insolvency: Creditor participation index (0-4) (DB15-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Malta,MLT,Resolving insolvency: Management of debtor's assets index (0-6) (DB15-20 methodology),2.0,2.0,2.0,2.0,2.0,2.0,Euro
Malta,MLT,Resolving insolvency: Outcome (0 as piecemeal sale and 1 as going concern),0.0,0.0,0.0,0.0,0.0,0.0,Euro
Malta,MLT,Resolving insolvency: Recovery rate (cents on the dollar),39.6,39.6,40.7,38.8,38.8,39.2,Euro
Malta,MLT,Resolving insolvency: Recovery rate (cents on the dollar) - Score,42.67946,42.67946,43.81625,41.76895,41.75802,42.24363,Euro
Malta,MLT,Resolving insolvency: Strength of insolvency framework index (0-16),5.5,5.5,5.5,5.5,5.5,5.5,Euro
Malta,MLT,Resolving insolvency: Strength of insolvency framework index (0-16) - Score,34.375,34.375,34.375,34.375,34.375,34.375,Euro
Malta,MLT,Resolving insolvency: Time (years),3.0,3.0,3.0,3.0,3.0,3.0,Euro
Malta,MLT,Starting a business - Score,76.6,78.0,80.2,84.8,84.9,88.2,Euro
Malta,MLT,Starting a business: Cost - Men (% of income per capita),14.6,14.1,12.3,7.4,7.1,6.7,Euro
Malta,MLT,Starting a business: Cost - Men (% of income per capita) - Score,92.72397,92.97374,93.853,96.31595,96.43708,96.65285,Euro
Malta,MLT,Starting a business: Cost - Women (% of income per capita),14.6,14.1,12.3,7.4,7.1,6.7,Euro
Malta,MLT,Starting a business: Cost - Women (% of income per capita) - Score,92.72397,92.97374,93.853,96.31595,96.43708,96.65285,Euro
Malta,MLT,Starting a business: Minimum capital (% of income per capita),1.5,1.4,1.3,1.1,1.0,1.0,Euro
Malta,MLT,Starting a business: Paid-in Minimum capital (% of income per capita) - Score,99.63405,99.64661,99.67185,99.7272,99.73784,99.75004,Euro
Malta,MLT,Starting a business: Procedures required - Men (number),10.0,10.0,9.0,8.0,8.0,5.0,Euro
Malta,MLT,Starting a business: Procedures required - Men (number) - Score,47.05882,47.05882,52.94118,58.82353,58.82353,76.47059,Euro
Malta,MLT,Starting a business: Procedures required - Women (number),10.0,10.0,9.0,8.0,8.0,5.0,Euro
Malta,MLT,Starting a business: Procedures required - Women (number) - Score,47.05882,47.05882,52.94118,58.82353,58.82353,76.47059,Euro
Malta,MLT,Starting a business: Time - Men (days),33.5,28.0,26.0,16.0,16.0,20.5,Euro
Malta,MLT,Starting a business: Time - Men (days) - Score,66.83417,72.36181,74.37186,84.42211,84.42211,79.8995,Euro
Malta,MLT,Starting a business: Time - Women (days),33.5,28.0,26.0,16.0,16.0,20.5,Euro
Malta,MLT,Starting a business: Time - Women (days)- Score,66.83417,72.36181,74.37186,84.42211,84.42211,79.8995,Euro
Malta,MLT,Time to export: Border compliance (hours) (DB16-20 methodology),24.0,24.0,24.0,24.0,24.0,24.0,Euro
Malta,MLT,Time to export: Documentary compliance (hours) (DB16-20 methodology),24.0,24.0,24.0,24.0,24.0,24.0,Euro
Malta,MLT,Time to import: Border compliance (hours) (DB16-20 methodology),1.6,1.6,1.6,1.6,1.6,1.6,Euro
Malta,MLT,Time to import: Documentary compliance (hours) (DB16-20 methodology),0.5,0.5,0.5,0.5,0.5,0.5,Euro
Malta,MLT,Trading across borders (DB16-20 methodology) - Score,88.9,88.9,88.9,88.9,88.9,88.9,Euro
Malta,MLT,Trading across borders: Cost to export: Border compliance (USD) (DB16-20 methodology),370.0,370.0,370.0,370.0,370.0,370.0,Euro
Malta,MLT,Trading across borders: Cost to export: Border compliance (USD) (DB16-20 methodology) - Score,65.09434,65.09434,65.09434,65.09434,65.09434,65.09434,Euro
Malta,MLT,Trading across borders: Cost to export: Documentary compliance (USD) (DB16-20 methodology),25.0,25.0,25.0,25.0,25.0,25.0,Euro
Malta,MLT,Trading across borders: Cost to export: Documentary compliance (USD) (DB16-20 methodology) - Score,93.75,93.75,93.75,93.75,93.75,93.75,Euro
Malta,MLT,Trading across borders: Cost to import: Border compliance (USD) (DB16-20 methodology),230.0,230.0,230.0,230.0,230.0,230.0,Euro
Malta,MLT,Trading across borders: Cost to import: Border compliance (USD) (DB16-20 methodology) - Score,80.83333,80.83333,80.83333,80.83333,80.83333,80.83333,Euro
Malta,MLT,Trading across borders: Cost to import: Documentary compliance (USD) (DB16-20 methodology),0.0,0.0,0.0,0.0,0.0,0.0,Euro
Malta,MLT,Trading across borders: Cost to import: Documentary compliance (USD) (DB16-20 methodology) - Score,100.0,100.0,100.0,100.0,100.0,100.0,Euro
Malta,MLT,Trading across borders: Time to export: Border compliance (hours) (DB16-20 methodology) - Score,85.53459,85.53459,85.53459,85.53459,85.53459,85.53459,Euro
Malta,MLT,Trading across borders: Time to export: Documentary compliance (hours) (DB16-20 methodology) - Score,86.39053,86.39053,86.39053,86.39053,86.39053,86.39053,Euro
Malta,MLT,Trading across borders: Time to import: Border compliance (hours) (DB16-20 methodology) - Score,99.80088,99.80088,99.80088,99.80088,99.80088,99.80088,Euro
Malta,MLT,Trading across borders: Time to import: Documentary compliance (hours) (DB16-20 methodology) - Score,100.0,100.0,100.0,100.0,100.0,100.0,Euro
Montenegro,MNE,Dealing with construction permits (DB16-20 methodology) - Score,66.5,68.0,68.8,76.9,75.2,76.1,Euro
Montenegro,MNE,Dealing with construction permits: Building quality control index (0-15) (DB16-20 methodology),12.0,12.0,12.0,12.0,10.0,10.0,Euro
Montenegro,MNE,Dealing with construction permits: Building quality control index (0-15) (DB16-20 methodology) - Score,80.0,80.0,80.0,80.0,66.66667,66.66667,Euro
Montenegro,MNE,Dealing with construction permits: Cost (% of Warehouse value),12.2,11.9,11.3,5.6,6.1,4.9,Euro
Montenegro,MNE,Dealing with construction permits: Cost (% of Warehouse value) - Score,38.80698,40.49364,43.6095,71.86047,69.45045,75.5518,Euro
Montenegro,MNE,Dealing with construction permits: Liability and insurance regimes index (0-2) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Montenegro,MNE,Dealing with construction permits: Procedures (number),8.0,8.0,8.0,7.0,8.0,9.0,Euro
Montenegro,MNE,Dealing with construction permits: Procedures (number) - Score,88.0,88.0,88.0,92.0,88.0,84.0,Euro
Montenegro,MNE,Dealing with construction permits: Professional certifications index (0-4) (DB16-20 methodology),4.0,4.0,4.0,4.0,2.0,2.0,Euro
Montenegro,MNE,Dealing with construction permits: Quality control after construction index (0-3) (DB16-20 methodology),3.0,3.0,3.0,3.0,3.0,3.0,Euro
Montenegro,MNE,Dealing with construction permits: Quality control before construction index (0-1) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Montenegro,MNE,Dealing with construction permits: Quality control during construction index (0-3) (DB16-20 methodology),2.0,2.0,2.0,2.0,2.0,2.0,Euro
Montenegro,MNE,Dealing with construction permits: Quality of building regulations index (0-2) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Montenegro,MNE,Dealing with construction permits: Time (days),167.0,152.0,152.0,152.0,107.0,102.0,Euro
Montenegro,MNE,Dealing with construction permits: Time (days)  - Score,59.36599,63.68876,63.68876,63.68876,76.65706,78.09798,Euro
Montenegro,MNE,Enforcing contracts: Attorney fees (% of claim),11.3,11.3,11.3,11.3,11.3,11.3,Euro
Montenegro,MNE,Enforcing contracts: Cost (% of claim),25.7,25.7,25.7,25.7,25.7,25.7,Euro
Montenegro,MNE,Enforcing contracts: Cost (% of claim) - Score,71.2036,71.2036,71.2036,71.2036,71.2036,71.2036,Euro
Montenegro,MNE,Enforcing contracts: Court fees (% of claim),6.9,6.9,6.9,6.9,6.9,6.9,Euro
Montenegro,MNE,Enforcing contracts: Enforcement fees (% of claim),7.5,7.5,7.5,7.5,7.5,7.5,Euro
Montenegro,MNE,Enforcing contracts: Enforcement of judgment (days),120.0,120.0,120.0,120.0,120.0,120.0,Euro
Montenegro,MNE,Enforcing contracts: Filing and service (days),60.0,60.0,60.0,60.0,60.0,60.0,Euro
Montenegro,MNE,Enforcing contracts: Time (days),545.0,545.0,545.0,545.0,545.0,545.0,Euro
Montenegro,MNE,Enforcing contracts: Time (days) - Score,65.16393,65.16393,65.16393,65.16393,65.16393,65.16393,Euro
Montenegro,MNE,Enforcing contracts: Trial and judgment (days),365.0,365.0,365.0,365.0,365.0,365.0,Euro
Montenegro,MNE,Getting credit (DB15-20 methodology) - Score,85.0,85.0,85.0,85.0,85.0,85.0,Euro
Montenegro,MNE,Getting Credit total score (DB15-20 methodology),17.0,17.0,17.0,17.0,17.0,17.0,Euro
Montenegro,MNE,Getting credit: Credit bureau coverage (% of adults),0.0,0.0,0.0,0.0,0.0,0.0,Euro
Montenegro,MNE,Getting credit: Credit registry coverage (% of adults),26.0,26.4,30.8,31.6,38.8,41.0,Euro
Montenegro,MNE,Getting credit: Depth of credit information index (0-8) (DB15-20 methodology),5.0,5.0,5.0,5.0,5.0,5.0,Euro
Montenegro,MNE,Getting credit: Depth of credit information index (0-8) (DB15-20 methodology) - Score,62.5,62.5,62.5,62.5,62.5,62.5,Euro
Montenegro,MNE,Getting credit: Strength of legal rights index (0-12) (DB15-20 methodology),12.0,12.0,12.0,12.0,12.0,12.0,Euro
Montenegro,MNE,Getting credit: Strength of legal rights index (0-12) (DB15-20 methodology) - Score,100.0,100.0,100.0,100.0,100.0,100.0,Euro
Montenegro,MNE,Getting electricity (DB16-20 methodology) - Score,43.4,43.4,43.5,61.3,61.2,61.2,Euro
Montenegro,MNE,Getting electricity: Communication of tariffs and tariff changes (0-1) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Montenegro,MNE,Getting electricity: Cost to get electricity (% of income per capita),478.0,464.8,440.5,128.6,156.1,144.4,Euro
Montenegro,MNE,Getting electricity: Cost to get electricity (% of income per capita) - Score,94.09908,94.26173,94.56219,98.41275,98.07297,98.2176,Euro
Montenegro,MNE,Getting electricity: Financial deterrents aimed at limiting outages (0-1) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Montenegro,MNE,Getting electricity: Mechanisms for monitoring outages (0-1) (DB16-20 methodology),0.0,0.0,0.0,1.0,1.0,1.0,Euro
Montenegro,MNE,Getting electricity: Mechanisms for restoring service (0-1) (DB16-20 methodology),0.0,0.0,0.0,1.0,1.0,1.0,Euro
Montenegro,MNE,Getting electricity: Price of electricity (US cents per kWh) (DB16-20 methodology),9.9,9.6,13.3,12.5,13.3,14.1,Euro
Montenegro,MNE,Getting electricity: Procedures (number),7.0,7.0,7.0,7.0,7.0,7.0,Euro
Montenegro,MNE,Getting electricity: Procedures (number) - Score,33.33333,33.33333,33.33333,33.33333,33.33333,33.33333,Euro
Montenegro,MNE,Getting electricity: Regulatory monitoring (0-1) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Montenegro,MNE,Getting electricity: Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology),0.0,0.0,0.0,5.0,5.0,5.0,Euro
Montenegro,MNE,Getting electricity: Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology) - Score,0.0,0.0,0.0,62.5,62.5,62.5,Euro
Montenegro,MNE,Getting electricity: Time (days),142.0,142.0,142.0,131.0,131.0,131.0,Euro
Montenegro,MNE,Getting electricity: Time (days) - Score,46.08696,46.08696,46.08696,50.86957,50.86957,50.86957,Euro
Montenegro,MNE,Getting electricity: Total duration and frequency of outages per customer a year (0-3) (DB16-20 methodology),0.0,0.0,0.0,0.0,0.0,0.0,Euro
Montenegro,MNE,Other taxes (% of profits),0.7,0.7,0.7,0.5,0.5,0.5,Euro
Montenegro,MNE,Paying taxes: Labor tax and contributions (% of profits),12.8,12.8,13.3,13.4,13.4,13.4,Euro
Montenegro,MNE,Paying taxes: Payments (number per year),40.0,29.0,18.0,18.0,18.0,18.0,Euro
Montenegro,MNE,Paying taxes: Payments per year (number per year) - Score,38.33333,56.66667,75.0,75.0,75.0,75.0,Euro
Montenegro,MNE,Paying taxes: Profit tax (% of profits),8.3,8.3,8.2,8.2,8.3,8.3,Euro
Montenegro,MNE,Paying taxes: Time (hours per year),320.0,314.0,300.0,300.0,300.0,300.0,Euro
Montenegro,MNE,Paying taxes: Time (hours per year) - Score,58.11437,59.04173,61.20556,61.20556,61.20556,61.20556,Euro
Montenegro,MNE,Paying taxes: Total tax and contribution rate (% of profit),21.8,21.8,22.2,22.1,22.2,22.2,Euro
Montenegro,MNE,Paying taxes: Total tax and contribution rate (% of profit) - Score,100.0,100.0,100.0,100.0,100.0,100.0,Euro
Montenegro,MNE,Protecting minority investors (DB15-20 methodology) - Score,62.0,62.0,62.0,62.0,62.0,62.0,Euro
Montenegro,MNE,Protecting minority investors: Ease of shareholder suits index (0-10) (DB15-20 methodology),6.0,6.0,6.0,6.0,6.0,6.0,Euro
Montenegro,MNE,Protecting minority investors: Ease of shareholder suits index (0-10) (DB15-20 methodology) - Score,60.0,60.0,60.0,60.0,60.0,60.0,Euro
Montenegro,MNE,Protecting minority investors: Extent of corporate transparency index (0-7) (DB15-20 methodology),6.0,6.0,6.0,6.0,6.0,6.0,Euro
Montenegro,MNE,Protecting minority investors: Extent of corporate transparency index (0-7) (DB15-20 methodology) - Score,85.71429,85.71429,85.71429,85.71429,85.71429,85.71429,Euro
Montenegro,MNE,Protecting minority investors: Extent of director liability index (0-10),8.0,8.0,8.0,8.0,8.0,8.0,Euro
Montenegro,MNE,Protecting minority investors: Extent of director liability index (0-10) - Score,80.0,80.0,80.0,80.0,80.0,80.0,Euro
Montenegro,MNE,Protecting minority investors: Extent of disclosure index (0-10),5.0,5.0,5.0,5.0,5.0,5.0,Euro
Montenegro,MNE,Protecting minority investors: Extent of disclosure index (0-10) - Score,50.0,50.0,50.0,50.0,50.0,50.0,Euro
Montenegro,MNE,Protecting minority investors: Extent of ownership and control index (0-7) (DB15-20 methodology),3.0,3.0,3.0,3.0,3.0,3.0,Euro
Montenegro,MNE,Protecting minority investors: Extent of ownership and control index (0-7) (DB15-20 methodology) - Score,42.85714,42.85714,42.85714,42.85714,42.85714,42.85714,Euro
Montenegro,MNE,Protecting minority investors: Extent of shareholder rights index (0-6) (DB15-20 methodology),3.0,3.0,3.0,3.0,3.0,3.0,Euro
Montenegro,MNE,Protecting minority investors: Extent of shareholder rights index (0-6) (DB15-20 methodology) - Score,50.0,50.0,50.0,50.0,50.0,50.0,Euro
